KOG_ID	ko01100_module_ID
K03661	M00160: V_type_ATPase_eukaryotes
K02155	M00160: V_type_ATPase_eukaryotes
K02146	M00160: V_type_ATPase_eukaryotes
K02153	M00160: V_type_ATPase_eukaryotes
K03662	M00160: V_type_ATPase_eukaryotes
K02703	M00161: Photosystem_II
K02706	M00161: Photosystem_II
K02705	M00161: Photosystem_II
K02704	M00161: Photosystem_II
K02707	M00161: Photosystem_II
K02708	M00161: Photosystem_II
K02635	M00162: Cytochrome_b6f_complex
K02637	M00162: Cytochrome_b6f_complex
K02634	M00162: Cytochrome_b6f_complex
K02636	M00162: Cytochrome_b6f_complex
K02642	M00162: Cytochrome_b6f_complex
K02643	M00162: Cytochrome_b6f_complex
K03689	M00162: Cytochrome_b6f_complex
K02640	M00162: Cytochrome_b6f_complex
K02689	M00163: Photosystem_I
K02690	M00163: Photosystem_I
K02691	M00163: Photosystem_I
K02692	M00163: Photosystem_I
K02693	M00163: Photosystem_I
K02694	M00163: Photosystem_I
K00855	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K01601	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K01602	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K00927	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K05298	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K00150	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K00134	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K01803	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K01623	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K01624	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K03841	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K02446	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K11532	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K01086	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K00615	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K01100	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K11532	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K01086	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K01807	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K01808	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K01783	M00165: Reductive_pentose_phosphate_cycle_Calvin_cycle
K01595	M00168: CAM_Crassulacean_acid_metabolism_dark
K00025	M00168: CAM_Crassulacean_acid_metabolism_dark
K00026	M00168: CAM_Crassulacean_acid_metabolism_dark
K00024	M00168: CAM_Crassulacean_acid_metabolism_dark
K00029	M00169: CAM_Crassulacean_acid_metabolism_light
K01006	M00169: CAM_Crassulacean_acid_metabolism_light
K01595	M00170: C4_dicarboxylic_acid_cycle_phosphoenolpyruvate_carboxykinase_type
K14454	M00170: C4_dicarboxylic_acid_cycle_phosphoenolpyruvate_carboxykinase_type
K14455	M00170: C4_dicarboxylic_acid_cycle_phosphoenolpyruvate_carboxykinase_type
K01610	M00170: C4_dicarboxylic_acid_cycle_phosphoenolpyruvate_carboxykinase_type
K01595	M00171: C4_dicarboxylic_acid_cycle_NAD_malic_enzyme_type
K14454	M00171: C4_dicarboxylic_acid_cycle_NAD_malic_enzyme_type
K14455	M00171: C4_dicarboxylic_acid_cycle_NAD_malic_enzyme_type
K00025	M00171: C4_dicarboxylic_acid_cycle_NAD_malic_enzyme_type
K00026	M00171: C4_dicarboxylic_acid_cycle_NAD_malic_enzyme_type
K00028	M00171: C4_dicarboxylic_acid_cycle_NAD_malic_enzyme_type
K00814	M00171: C4_dicarboxylic_acid_cycle_NAD_malic_enzyme_type
K14272	M00171: C4_dicarboxylic_acid_cycle_NAD_malic_enzyme_type
K01006	M00171: C4_dicarboxylic_acid_cycle_NAD_malic_enzyme_type
K01595	M00172: C4_dicarboxylic_acid_cycle_NADP_malic_enzyme_type
K00051	M00172: C4_dicarboxylic_acid_cycle_NADP_malic_enzyme_type
K00029	M00172: C4_dicarboxylic_acid_cycle_NADP_malic_enzyme_type
K01006	M00172: C4_dicarboxylic_acid_cycle_NADP_malic_enzyme_type
K00169	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K00170	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K00171	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K00172	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K03737	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01007	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01006	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01595	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01959	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01960	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01958	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K00024	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01676	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01679	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01677	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01678	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K00239	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K00240	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K00241	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K00242	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K18556	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K18557	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K18558	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K18559	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K18560	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01902	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01903	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K00174	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K00175	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K00177	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K00176	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K00031	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01681	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K01682	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K15230	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K15231	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K15232	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K15233	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K15234	M00173: Reductive_citrate_cycle_Arnon_Buchanan_cycle
K10944	M00174: Methane_oxidation_methanotroph_methane_formaldehyde
K10945	M00174: Methane_oxidation_methanotroph_methane_formaldehyde
K10946	M00174: Methane_oxidation_methanotroph_methane_formaldehyde
K16157	M00174: Methane_oxidation_methanotroph_methane_formaldehyde
K16158	M00174: Methane_oxidation_methanotroph_methane_formaldehyde
K16159	M00174: Methane_oxidation_methanotroph_methane_formaldehyde
K16160	M00174: Methane_oxidation_methanotroph_methane_formaldehyde
K16161	M00174: Methane_oxidation_methanotroph_methane_formaldehyde
K16162	M00174: Methane_oxidation_methanotroph_methane_formaldehyde
K14028	M00174: Methane_oxidation_methanotroph_methane_formaldehyde
K14029	M00174: Methane_oxidation_methanotroph_methane_formaldehyde
K23995	M00174: Methane_oxidation_methanotroph_methane_formaldehyde
K02588	M00175: Nitrogen_fixation_nitrogen_ammonia
K02586	M00175: Nitrogen_fixation_nitrogen_ammonia
K02591	M00175: Nitrogen_fixation_nitrogen_ammonia
K00531	M00175: Nitrogen_fixation_nitrogen_ammonia
K22896	M00175: Nitrogen_fixation_nitrogen_ammonia
K22897	M00175: Nitrogen_fixation_nitrogen_ammonia
K22898	M00175: Nitrogen_fixation_nitrogen_ammonia
K22899	M00175: Nitrogen_fixation_nitrogen_ammonia
K13811	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K00958	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K00860	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K00955	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K00957	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K00956	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K00957	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K00860	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K00390	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K13811	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K05907	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K00380	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K00381	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K00392	M00176: Assimilatory_sulfate_reduction_sulfate_H2S
K00163	M00307: Pyruvate_oxidation_pyruvate_acetyl_CoA
K00161	M00307: Pyruvate_oxidation_pyruvate_acetyl_CoA
K00162	M00307: Pyruvate_oxidation_pyruvate_acetyl_CoA
K00627	M00307: Pyruvate_oxidation_pyruvate_acetyl_CoA
K00382	M00307: Pyruvate_oxidation_pyruvate_acetyl_CoA
K13997	M00307: Pyruvate_oxidation_pyruvate_acetyl_CoA
K00169	M00307: Pyruvate_oxidation_pyruvate_acetyl_CoA
K00170	M00307: Pyruvate_oxidation_pyruvate_acetyl_CoA
K00171	M00307: Pyruvate_oxidation_pyruvate_acetyl_CoA
K00172	M00307: Pyruvate_oxidation_pyruvate_acetyl_CoA
K00189	M00307: Pyruvate_oxidation_pyruvate_acetyl_CoA
K03737	M00307: Pyruvate_oxidation_pyruvate_acetyl_CoA
K05308	M00308: Semi_phosphorylative_Entner_Doudoroff_pathway_gluconate_glycerate_3P
K00874	M00308: Semi_phosphorylative_Entner_Doudoroff_pathway_gluconate_glycerate_3P
K01625	M00308: Semi_phosphorylative_Entner_Doudoroff_pathway_gluconate_glycerate_3P
K00134	M00308: Semi_phosphorylative_Entner_Doudoroff_pathway_gluconate_glycerate_3P
K00927	M00308: Semi_phosphorylative_Entner_Doudoroff_pathway_gluconate_glycerate_3P
K00131	M00308: Semi_phosphorylative_Entner_Doudoroff_pathway_gluconate_glycerate_3P
K18978	M00308: Semi_phosphorylative_Entner_Doudoroff_pathway_gluconate_glycerate_3P
K05308	M00309: Non_phosphorylative_Entner_Doudoroff_pathway_gluconate_galactonate_glycerate
K11395	M00309: Non_phosphorylative_Entner_Doudoroff_pathway_gluconate_galactonate_glycerate
K18127	M00309: Non_phosphorylative_Entner_Doudoroff_pathway_gluconate_galactonate_glycerate
K18020	M00309: Non_phosphorylative_Entner_Doudoroff_pathway_gluconate_galactonate_glycerate
K18021	M00309: Non_phosphorylative_Entner_Doudoroff_pathway_gluconate_galactonate_glycerate
K18022	M00309: Non_phosphorylative_Entner_Doudoroff_pathway_gluconate_galactonate_glycerate
K18128	M00309: Non_phosphorylative_Entner_Doudoroff_pathway_gluconate_galactonate_glycerate
K03738	M00309: Non_phosphorylative_Entner_Doudoroff_pathway_gluconate_galactonate_glycerate
K01697	M00338: Cysteine_biosynthesis_homocysteine_serine_cysteine
K10150	M00338: Cysteine_biosynthesis_homocysteine_serine_cysteine
K01758	M00338: Cysteine_biosynthesis_homocysteine_serine_cysteine
K17100	M00344: Formaldehyde_assimilation_xylulose_monophosphate_pathway
K00863	M00344: Formaldehyde_assimilation_xylulose_monophosphate_pathway
K01624	M00344: Formaldehyde_assimilation_xylulose_monophosphate_pathway
K03841	M00344: Formaldehyde_assimilation_xylulose_monophosphate_pathway
K08093	M00345: Formaldehyde_assimilation_ribulose_monophosphate_pathway
K13812	M00345: Formaldehyde_assimilation_ribulose_monophosphate_pathway
K08094	M00345: Formaldehyde_assimilation_ribulose_monophosphate_pathway
K13831	M00345: Formaldehyde_assimilation_ribulose_monophosphate_pathway
K00850	M00345: Formaldehyde_assimilation_ribulose_monophosphate_pathway
K16370	M00345: Formaldehyde_assimilation_ribulose_monophosphate_pathway
K21071	M00345: Formaldehyde_assimilation_ribulose_monophosphate_pathway
K01624	M00345: Formaldehyde_assimilation_ribulose_monophosphate_pathway
K00600	M00346: Formaldehyde_assimilation_serine_pathway
K00830	M00346: Formaldehyde_assimilation_serine_pathway
K00018	M00346: Formaldehyde_assimilation_serine_pathway
K11529	M00346: Formaldehyde_assimilation_serine_pathway
K01689	M00346: Formaldehyde_assimilation_serine_pathway
K01595	M00346: Formaldehyde_assimilation_serine_pathway
K00024	M00346: Formaldehyde_assimilation_serine_pathway
K08692	M00346: Formaldehyde_assimilation_serine_pathway
K14067	M00346: Formaldehyde_assimilation_serine_pathway
K08691	M00346: Formaldehyde_assimilation_serine_pathway
K14080	M00356: Methanogenesis_methanol_methane
K04480	M00356: Methanogenesis_methanol_methane
K14081	M00356: Methanogenesis_methanol_methane
K00399	M00356: Methanogenesis_methanol_methane
K00401	M00356: Methanogenesis_methanol_methane
K00402	M00356: Methanogenesis_methanol_methane
K22480	M00356: Methanogenesis_methanol_methane
K22481	M00356: Methanogenesis_methanol_methane
K22482	M00356: Methanogenesis_methanol_methane
K03388	M00356: Methanogenesis_methanol_methane
K03389	M00356: Methanogenesis_methanol_methane
K03390	M00356: Methanogenesis_methanol_methane
K08264	M00356: Methanogenesis_methanol_methane
K08265	M00356: Methanogenesis_methanol_methane
K03388	M00356: Methanogenesis_methanol_methane
K03389	M00356: Methanogenesis_methanol_methane
K03390	M00356: Methanogenesis_methanol_methane
K14127	M00356: Methanogenesis_methanol_methane
K14126	M00356: Methanogenesis_methanol_methane
K14128	M00356: Methanogenesis_methanol_methane
K22516	M00356: Methanogenesis_methanol_methane
K00125	M00356: Methanogenesis_methanol_methane
K00925	M00357: Methanogenesis_acetate_methane
K00625	M00357: Methanogenesis_acetate_methane
K01895	M00357: Methanogenesis_acetate_methane
K00193	M00357: Methanogenesis_acetate_methane
K00197	M00357: Methanogenesis_acetate_methane
K00194	M00357: Methanogenesis_acetate_methane
K00577	M00357: Methanogenesis_acetate_methane
K00578	M00357: Methanogenesis_acetate_methane
K00579	M00357: Methanogenesis_acetate_methane
K00580	M00357: Methanogenesis_acetate_methane
K00581	M00357: Methanogenesis_acetate_methane
K00582	M00357: Methanogenesis_acetate_methane
K00583	M00357: Methanogenesis_acetate_methane
K00584	M00357: Methanogenesis_acetate_methane
K00399	M00357: Methanogenesis_acetate_methane
K00401	M00357: Methanogenesis_acetate_methane
K00402	M00357: Methanogenesis_acetate_methane
K22480	M00357: Methanogenesis_acetate_methane
K22481	M00357: Methanogenesis_acetate_methane
K22482	M00357: Methanogenesis_acetate_methane
K03388	M00357: Methanogenesis_acetate_methane
K03389	M00357: Methanogenesis_acetate_methane
K03390	M00357: Methanogenesis_acetate_methane
K08264	M00357: Methanogenesis_acetate_methane
K08265	M00357: Methanogenesis_acetate_methane
K03388	M00357: Methanogenesis_acetate_methane
K03389	M00357: Methanogenesis_acetate_methane
K03390	M00357: Methanogenesis_acetate_methane
K14127	M00357: Methanogenesis_acetate_methane
K14126	M00357: Methanogenesis_acetate_methane
K14128	M00357: Methanogenesis_acetate_methane
K22516	M00357: Methanogenesis_acetate_methane
K00125	M00357: Methanogenesis_acetate_methane
K08097	M00358: Coenzyme_M_biosynthesis
K05979	M00358: Coenzyme_M_biosynthesis
K05884	M00358: Coenzyme_M_biosynthesis
K13039	M00358: Coenzyme_M_biosynthesis
K06034	M00358: Coenzyme_M_biosynthesis
K01823	M00364: C10_C20_isoprenoid_biosynthesis_bacteria
K00795	M00364: C10_C20_isoprenoid_biosynthesis_bacteria
K13789	M00364: C10_C20_isoprenoid_biosynthesis_bacteria
K13787	M00364: C10_C20_isoprenoid_biosynthesis_bacteria
K01823	M00365: C10_C20_isoprenoid_biosynthesis_archaea
K13787	M00365: C10_C20_isoprenoid_biosynthesis_archaea
K01823	M00366: C10_C20_isoprenoid_biosynthesis_plants
K14066	M00366: C10_C20_isoprenoid_biosynthesis_plants
K00787	M00366: C10_C20_isoprenoid_biosynthesis_plants
K13789	M00366: C10_C20_isoprenoid_biosynthesis_plants
K01823	M00367: C10_C20_isoprenoid_biosynthesis_non_plant_eukaryotes
K00787	M00367: C10_C20_isoprenoid_biosynthesis_non_plant_eukaryotes
K00804	M00367: C10_C20_isoprenoid_biosynthesis_non_plant_eukaryotes
K00789	M00368: Ethylene_biosynthesis_methionine_ethylene
K01762	M00368: Ethylene_biosynthesis_methionine_ethylene
K20772	M00368: Ethylene_biosynthesis_methionine_ethylene
K05933	M00368: Ethylene_biosynthesis_methionine_ethylene
K13027	M00369: Cyanogenic_glycoside_biosynthesis_tyrosine_dhurrin
K13029	M00369: Cyanogenic_glycoside_biosynthesis_tyrosine_dhurrin
K13030	M00369: Cyanogenic_glycoside_biosynthesis_tyrosine_dhurrin
K11812	M00370: Glucosinolate_biosynthesis_tryptophan_glucobrassicin
K11813	M00370: Glucosinolate_biosynthesis_tryptophan_glucobrassicin
K11818	M00370: Glucosinolate_biosynthesis_tryptophan_glucobrassicin
K11819	M00370: Glucosinolate_biosynthesis_tryptophan_glucobrassicin
K11820	M00370: Glucosinolate_biosynthesis_tryptophan_glucobrassicin
K11821	M00370: Glucosinolate_biosynthesis_tryptophan_glucobrassicin
K09587	M00371: Castasterone_biosynthesis_campesterol_castasterone
K12639	M00371: Castasterone_biosynthesis_campesterol_castasterone
K09588	M00371: Castasterone_biosynthesis_campesterol_castasterone
K09591	M00371: Castasterone_biosynthesis_campesterol_castasterone
K12637	M00371: Castasterone_biosynthesis_campesterol_castasterone
K12638	M00371: Castasterone_biosynthesis_campesterol_castasterone
K20623	M00371: Castasterone_biosynthesis_campesterol_castasterone
K09590	M00371: Castasterone_biosynthesis_campesterol_castasterone
K12640	M00371: Castasterone_biosynthesis_campesterol_castasterone
K25959	M00371: Castasterone_biosynthesis_campesterol_castasterone
K15746	M00372: Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
K15747	M00372: Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
K09838	M00372: Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
K14594	M00372: Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
K09840	M00372: Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
K09841	M00372: Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
K09842	M00372: Abscisic_acid_biosynthesis_beta_carotene_abscisic_acid
K00626	M00373: Ethylmalonyl_pathway
K00023	M00373: Ethylmalonyl_pathway
K17865	M00373: Ethylmalonyl_pathway
K14446	M00373: Ethylmalonyl_pathway
K14447	M00373: Ethylmalonyl_pathway
K14448	M00373: Ethylmalonyl_pathway
K14449	M00373: Ethylmalonyl_pathway
K08691	M00373: Ethylmalonyl_pathway
K14451	M00373: Ethylmalonyl_pathway
K01965	M00373: Ethylmalonyl_pathway
K01966	M00373: Ethylmalonyl_pathway
K05606	M00373: Ethylmalonyl_pathway
K01847	M00373: Ethylmalonyl_pathway
K00169	M00374: Dicarboxylate_hydroxybutyrate_cycle
K00170	M00374: Dicarboxylate_hydroxybutyrate_cycle
K00171	M00374: Dicarboxylate_hydroxybutyrate_cycle
K00172	M00374: Dicarboxylate_hydroxybutyrate_cycle
K01007	M00374: Dicarboxylate_hydroxybutyrate_cycle
K01595	M00374: Dicarboxylate_hydroxybutyrate_cycle
K00024	M00374: Dicarboxylate_hydroxybutyrate_cycle
K01677	M00374: Dicarboxylate_hydroxybutyrate_cycle
K01678	M00374: Dicarboxylate_hydroxybutyrate_cycle
K00239	M00374: Dicarboxylate_hydroxybutyrate_cycle
K00240	M00374: Dicarboxylate_hydroxybutyrate_cycle
K00241	M00374: Dicarboxylate_hydroxybutyrate_cycle
K18860	M00374: Dicarboxylate_hydroxybutyrate_cycle
K01902	M00374: Dicarboxylate_hydroxybutyrate_cycle
K01903	M00374: Dicarboxylate_hydroxybutyrate_cycle
K15038	M00374: Dicarboxylate_hydroxybutyrate_cycle
K15017	M00374: Dicarboxylate_hydroxybutyrate_cycle
K14465	M00374: Dicarboxylate_hydroxybutyrate_cycle
K14467	M00374: Dicarboxylate_hydroxybutyrate_cycle
K18861	M00374: Dicarboxylate_hydroxybutyrate_cycle
K25774	M00374: Dicarboxylate_hydroxybutyrate_cycle
K14534	M00374: Dicarboxylate_hydroxybutyrate_cycle
K15016	M00374: Dicarboxylate_hydroxybutyrate_cycle
K00626	M00374: Dicarboxylate_hydroxybutyrate_cycle
K01964	M00375: Hydroxypropionate_hydroxybutylate_cycle
K15037	M00375: Hydroxypropionate_hydroxybutylate_cycle
K15036	M00375: Hydroxypropionate_hydroxybutylate_cycle
K15017	M00375: Hydroxypropionate_hydroxybutylate_cycle
K15039	M00375: Hydroxypropionate_hydroxybutylate_cycle
K15018	M00375: Hydroxypropionate_hydroxybutylate_cycle
K15019	M00375: Hydroxypropionate_hydroxybutylate_cycle
K15020	M00375: Hydroxypropionate_hydroxybutylate_cycle
K05606	M00375: Hydroxypropionate_hydroxybutylate_cycle
K01848	M00375: Hydroxypropionate_hydroxybutylate_cycle
K01849	M00375: Hydroxypropionate_hydroxybutylate_cycle
K15038	M00375: Hydroxypropionate_hydroxybutylate_cycle
K15017	M00375: Hydroxypropionate_hydroxybutylate_cycle
K14465	M00375: Hydroxypropionate_hydroxybutylate_cycle
K14466	M00375: Hydroxypropionate_hydroxybutylate_cycle
K18861	M00375: Hydroxypropionate_hydroxybutylate_cycle
K25774	M00375: Hydroxypropionate_hydroxybutylate_cycle
K14534	M00375: Hydroxypropionate_hydroxybutylate_cycle
K15016	M00375: Hydroxypropionate_hydroxybutylate_cycle
K00626	M00375: Hydroxypropionate_hydroxybutylate_cycle
K02160	M00376: 3_Hydroxypropionate_bi_cycle
K01961	M00376: 3_Hydroxypropionate_bi_cycle
K01962	M00376: 3_Hydroxypropionate_bi_cycle
K01963	M00376: 3_Hydroxypropionate_bi_cycle
K14468	M00376: 3_Hydroxypropionate_bi_cycle
K14469	M00376: 3_Hydroxypropionate_bi_cycle
K15052	M00376: 3_Hydroxypropionate_bi_cycle
K05606	M00376: 3_Hydroxypropionate_bi_cycle
K01847	M00376: 3_Hydroxypropionate_bi_cycle
K01848	M00376: 3_Hydroxypropionate_bi_cycle
K01849	M00376: 3_Hydroxypropionate_bi_cycle
K14471	M00376: 3_Hydroxypropionate_bi_cycle
K14472	M00376: 3_Hydroxypropionate_bi_cycle
K00239	M00376: 3_Hydroxypropionate_bi_cycle
K00240	M00376: 3_Hydroxypropionate_bi_cycle
K00241	M00376: 3_Hydroxypropionate_bi_cycle
K01679	M00376: 3_Hydroxypropionate_bi_cycle
K08691	M00376: 3_Hydroxypropionate_bi_cycle
K14449	M00376: 3_Hydroxypropionate_bi_cycle
K14470	M00376: 3_Hydroxypropionate_bi_cycle
